Cod_Tipo,Tipo,Cod_Concepto,Concepto,Cod_Cuenta,Cuenta,Cod_SubCuenta,SubCuenta,Cod_Auxiliar,Auxiliar
2,GASTOS,2.2,CONTRATACIÓN DE SERVICIOS,2.2.6,SEGUROS,2.2.6.6,Seguro sobre bienes de dominio público,2.2.6.6.01,Seguro sobre bienes de dominio público
2,GASTOS,2.2,CONTRATACIÓN DE SERVICIOS,2.2.6,SEGUROS,2.2.6.7,Seguro sobre bienes históricos y culturales,2.2.6.7.01,Seguro sobre bienes históricos y culturales
2,GASTOS,2.2,CONTRATACIÓN DE SERVICIOS,2.2.8,OTROS SERVICIOS NO INCLUIDOS EN CONCEPTOS ANTERIORES,2.2.8.9,Otros gastos operativos,2.2.8.9.05,Otros gastos operativos de instituciones empresariales
2,GASTOS,2.2,CONTRATACIÓN DE SERVICIOS,2.2.9,OTRAS CONTRATACIONES DE SERVICIOS,2.2.9.1,Otras contrataciones de servicios,2.2.9.1.02,Servicios de grabación y transmisión de jornadas académicas
2,GASTOS,2.2,CONTRATACIÓN DE SERVICIOS,2.2.9,OTRAS CONTRATACIONES DE SERVICIOS,2.2.9.2,Servicios de alimentación,2.2.9.2.02,Servicios de alimentación escolar
2,GASTOS,2.4,TRANSFERENCIAS CORRIENTES,2.4.2,TRANSFERENCIAS CORRIENTES AL  GOBIERNO GENERAL NACIONAL,2.4.2.3,Transferencias corrientes a instituciones públicas de la seguridad social,2.4.2.3.02,Otras transferencias corrientes a instituciones públicas de la seguridad social
2,GASTOS,2.4,TRANSFERENCIAS CORRIENTES,2.4.3,TRANSFERENCIAS CORRIENTES A GOBIERNOS GENERALES LOCALES,2.4.3.1,Transferencias corrientes a gobiernos centrales municipales,2.4.3.1.01,Transferencias corrientes a gobiernos centrales municipales para servicios personales
2,GASTOS,2.1,REMUNERACIONES Y CONTRIBUCIONES,2.1.1,REMUNERACIONES,2.1.1.1,Remuneraciones al personal fijo,2.1.1.1.12,Sueldo fijo por cargo a personal militar y policial
2,GASTOS,2.1,REMUNERACIONES Y CONTRIBUCIONES,2.1.1,REMUNERACIONES,2.1.1.1,Remuneraciones al personal fijo,2.1.1.1.03,Ascensos a militares
2,GASTOS,2.1,REMUNERACIONES Y CONTRIBUCIONES,2.1.1,REMUNERACIONES,2.1.1.1,Remuneraciones al personal fijo,2.1.1.1.07,Sueldo fijo por rango
2,GASTOS,2.1,REMUNERACIONES Y CONTRIBUCIONES,2.1.2,SOBRESUELDOS,2.1.2.2,Compensación,2.1.2.2.13,Incentivo por riesgo laboral al personal militar y policial
2,GASTOS,2.2,CONTRATACIÓN DE SERVICIOS,2.2.5,ALQUILERES Y RENTAS,2.2.5.7,Alquileres de equipos de construcción y movimiento de tierras,2.2.5.7.01,Alquileres de equipos de construcción y movimiento de tierras
2,GASTOS,2.6,"BIENES MUEBLES, INMUEBLES E INTANGIBLES",2.6.3,"EQUIPO E INSTRUMENTAL, CIENTÍFICO Y LABORATORIO",2.6.3.3,Equipo veterinario,2.6.3.3.01,Equipo veterinario
2,GASTOS,2.3,MATERIALES Y SUMINISTROS,2.3.6,"PRODUCTOS DE MINERALES, METÁLICOS Y NO METÁLICOS",2.3.6.4,Minerales,2.3.6.4.03,Carbón mineral
2,GASTOS,2.4,TRANSFERENCIAS CORRIENTES,2.4.1,TRANSFERENCIAS CORRIENTES AL SECTOR PRIVADO,2.4.1.1,Prestaciones a la seguridad social,2.4.1.1.01,Pensiones
2,GASTOS,2.4,TRANSFERENCIAS CORRIENTES,2.4.1,TRANSFERENCIAS CORRIENTES AL SECTOR PRIVADO,2.4.1.1,Prestaciones a la seguridad social,2.4.1.1.04,Nuevas pensiones
2,GASTOS,2.4,TRANSFERENCIAS CORRIENTES,2.4.7,TRANSFERENCIAS CORRIENTES AL SECTOR EXTERNO,2.4.7.3,Transferencias corrientes al sector privado externo,2.4.7.3.01,Transferencias corrientes al Sector Privado Externo
2,GASTOS,2.6,"BIENES MUEBLES, INMUEBLES E INTANGIBLES",2.6.8,BIENES INTANGIBLES,2.6.8.1,Investigación y desarrollo,2.6.8.1.01,Investigación y desarrollo
2,GASTOS,2.6,"BIENES MUEBLES, INMUEBLES E INTANGIBLES",2.6.7,ACTIVOS BIOLÓGICOS,2.6.7.3,Aves,2.6.7.3.01,Aves
2,GASTOS,2.6,"BIENES MUEBLES, INMUEBLES E INTANGIBLES",2.6.7,ACTIVOS BIOLÓGICOS,2.6.7.7,Especies menores y de zoológico,2.6.7.7.01,Especies menores y de zoológico
2,GASTOS,2.3,MATERIALES Y SUMINISTROS,2.3.1,ALIMENTOS Y PRODUCTOS AGROFORESTALES,2.3.1.1,Alimentos y bebidas para personas,2.3.1.1.02,Alimentación escolar
2,GASTOS,2.1,REMUNERACIONES Y CONTRIBUCIONES,2.1.2,SOBRESUELDOS,2.1.2.2,Compensación,2.1.2.2.11,Compensación servicio diplomático de militar en el exterior
2,GASTOS,2.1,REMUNERACIONES Y CONTRIBUCIONES,2.1.2,SOBRESUELDOS,2.1.2.2,Compensación,2.1.2.2.17,Compensación por misión diplomática
2,GASTOS,2.4,TRANSFERENCIAS CORRIENTES,2.4.7,TRANSFERENCIAS CORRIENTES AL SECTOR EXTERNO,2.4.7.1,Transferencias corrientes a gobiernos extranjeros,2.4.7.1.01,Transferencias corrientes a Gobiernos Extranjeros
2,GASTOS,2.2,CONTRATACIÓN DE SERVICIOS,2.2.6,SEGUROS,2.2.6.8,Seguro sobre inventarios de bienes de consumo,2.2.6.8.01,Seguro sobre inventarios de bienes de consumo
2,GASTOS,2.6,"BIENES MUEBLES, INMUEBLES E INTANGIBLES",2.6.4,"VEHÍCULOS Y EQUIPO DE TRANSPORTE, TRACCIÓN Y ELEVACIÓN",2.6.4.4,Equipo ferroviario,2.6.4.4.01,Equipo ferroviario
2,GASTOS,2.3,MATERIALES Y SUMINISTROS,2.3.7,"COMBUSTIBLES, LUBRICANTES, PRODUCTOS QUÍMICOS Y CONEXOS",2.3.7.1,Combustibles y lubricantes,2.3.7.1.07,Gas natural
2,GASTOS,2.4,TRANSFERENCIAS CORRIENTES,2.4.1,TRANSFERENCIAS CORRIENTES AL SECTOR PRIVADO,2.4.1.2,Ayudas y donaciones a personas,2.4.1.2.04,Subsidio obreros portuarios Ley 199-02
2,GASTOS,2.4,TRANSFERENCIAS CORRIENTES,2.4.4,TRANSFERENCIAS CORRIENTES A SOCIEDADES PÚBLICAS NO FINANCIERAS,2.4.4.1,Transferencias corrientes a empresas públicas no financieras nacionales,2.4.4.1.01,Transferencias corrientes a empresas públicas no financieras nacionales para servicios personales
2,GASTOS,2.4,TRANSFERENCIAS CORRIENTES,2.4.5,TRANSFERENCIAS CORRIENTES A INSTITUCIONES PÚBLICAS FINANCIERAS,2.4.5.1,Transferencias corrientes a instituciones públicas financieras no monetarias,2.4.5.1.01,Transferencias corrientes a instituciones públicas financieras no monetarias para servicios personales
2,GASTOS,2.4,TRANSFERENCIAS CORRIENTES,2.4.5,TRANSFERENCIAS CORRIENTES A INSTITUCIONES PÚBLICAS FINANCIERAS,2.4.5.1,Transferencias corrientes a instituciones públicas financieras no monetarias,2.4.5.1.02,Otras transferencias corrientes a  instituciones públicas financieras no monetarias
2,GASTOS,2.4,TRANSFERENCIAS CORRIENTES,2.4.5,TRANSFERENCIAS CORRIENTES A INSTITUCIONES PÚBLICAS FINANCIERAS,2.4.5.2,Transferencias corrientes a instituciones públicas financieras monetarias,2.4.5.2.01,Transferencias corrientes a  instituciones públicas financieras monetarias para servicios personales
2,GASTOS,2.9,GASTOS FINANCIEROS,2.9.5,"GASTOS DE INTERESES, RECARGOS MULTAS Y SANCIONES DE IMPUESTOS Y CONTRIBUCIONES SOCIALES",2.9.5.2,"Gastos de intereses, recargos, multas y sanciones contribuciones sociales",2.9.5.2.01,Gastos de interés indemnizatorio de las contribuciones sociales
2,GASTOS,2.1,REMUNERACIONES Y CONTRIBUCIONES,2.1.1,REMUNERACIONES,2.1.1.1,Remuneraciones al personal fijo,2.1.1.1.04,Nuevas plazas maestros
2,GASTOS,2.1,REMUNERACIONES Y CONTRIBUCIONES,2.1.5,CONTRIBUCIONES A LA SEGURIDAD SOCIAL,2.1.5.4,Contribuciones al plan de retiro complementario,2.1.5.4.01,Contribuciones al plan de retiro complementario
2,GASTOS,2.6,"BIENES MUEBLES, INMUEBLES E INTANGIBLES",2.6.4,"VEHÍCULOS Y EQUIPO DE TRANSPORTE, TRACCIÓN Y ELEVACIÓN",2.6.4.5,Embarcaciones,2.6.4.5.01,Embarcaciones
2,GASTOS,2.6,"BIENES MUEBLES, INMUEBLES E INTANGIBLES",2.6.9,"EDIFICIOS, ESTRUCTURAS, TIERRAS, TERRENOS Y OBJETOS DE VALOR",2.6.9.1,Edificios residenciales (viviendas),2.6.9.1.02,Adquisición de mejoras para la ejecución de proyecto
4,Aplicaciones financieras,4.2,Disminución de pasivos,4.2.1,Disminución de pasivos corrientes,4.2.1.1,Disminución de cuentas por pagar de corto plazo,4.2.1.1.05,Disminución de ctas. por pagar internas de corto plazo sentencias condenatorias
2,GASTOS,2.2,CONTRATACIÓN DE SERVICIOS,2.2.8,OTROS SERVICIOS NO INCLUIDOS EN CONCEPTOS ANTERIORES,2.2.8.2,Comisiones y gastos,2.2.8.2.02,Gastos por cancelación de certificados de inversión
2,GASTOS,2.4,TRANSFERENCIAS CORRIENTES,2.4.1,TRANSFERENCIAS CORRIENTES AL SECTOR PRIVADO,2.4.1.1,Prestaciones a la seguridad social,2.4.1.1.02,Jubilaciones
2,GASTOS,2.2,CONTRATACIÓN DE SERVICIOS,2.2.3,VIÁTICOS,2.2.3.3,Otros viáticos,2.2.3.3.01,Otros viáticos
2,GASTOS,2.4,TRANSFERENCIAS CORRIENTES,2.4.1,TRANSFERENCIAS CORRIENTES AL SECTOR PRIVADO,2.4.1.6,Transferencias corrientes a asociaciones sin fines de lucro y partidos políticos,2.4.1.6.04,"Transferencias para investigación, innovación, fomento y desarrollo"
2,GASTOS,2.6,"BIENES MUEBLES, INMUEBLES E INTANGIBLES",2.6.9,"EDIFICIOS, ESTRUCTURAS, TIERRAS, TERRENOS Y OBJETOS DE VALOR",2.6.9.2,Edificios no residenciales,2.6.9.2.02,Adquisición de mejoras para la ejecución de proyecto
2,GASTOS,2.1,REMUNERACIONES Y CONTRIBUCIONES,2.1.1,REMUNERACIONES,2.1.1.1,Remuneraciones al personal fijo,2.1.1.1.08,Sueldos fijos a docentes
2,GASTOS,2.1,REMUNERACIONES Y CONTRIBUCIONES,2.1.1,REMUNERACIONES,2.1.1.6,Vacaciones,2.1.1.6.01,Vacaciones
2,GASTOS,2.1,REMUNERACIONES Y CONTRIBUCIONES,2.1.2,SOBRESUELDOS,2.1.2.2,Compensación,2.1.2.2.12,Compensación por cargo al personal policial
2,GASTOS,2.1,REMUNERACIONES Y CONTRIBUCIONES,2.1.4,GRATIFICACIONES Y BONIFICACIONES,2.1.4.2,Otras Gratificaciones y Bonificaciones,2.1.4.2.03,Gratificaciones por aniversario de institución
2,GASTOS,2.7,OBRAS,2.7.2,INFRAESTRUCTURA,2.7.2.3,Obras de telecomunicaciones,2.7.2.3.01,Obras de telecomunicaciones
2,GASTOS,2.2,CONTRATACIÓN DE SERVICIOS,2.2.6,SEGUROS,2.2.6.5,Seguro sobre infraestructura,2.2.6.5.01,Seguro sobre infraestructura
2,GASTOS,2.3,MATERIALES Y SUMINISTROS,2.3.9,PRODUCTOS Y ÚTILES VARIOS,2.3.9.9,Productos y útiles varios no identificados precedentemente (n.i.p.),2.3.9.9.03,Bonos para asistencia social
2,GASTOS,2.4,TRANSFERENCIAS CORRIENTES,2.4.2,TRANSFERENCIAS CORRIENTES AL  GOBIERNO GENERAL NACIONAL,2.4.2.2,Transferencias corrientes a instituciones descentralizadas y autónomas no financieras,2.4.2.2.03,Transferencias corrientes a instituciones descentralizadas y autónomas no financieras para pago de electricidad no cortable
2,GASTOS,2.4,TRANSFERENCIAS CORRIENTES,2.4.2,TRANSFERENCIAS CORRIENTES AL  GOBIERNO GENERAL NACIONAL,2.4.2.3,Transferencias corrientes a instituciones públicas de la seguridad social,2.4.2.3.06,Transferencias corrientes a instituciones públicas para el régimen subsidiado
2,GASTOS,2.4,TRANSFERENCIAS CORRIENTES,2.4.4,TRANSFERENCIAS CORRIENTES A SOCIEDADES PÚBLICAS NO FINANCIERAS,2.4.4.1,Transferencias corrientes a empresas públicas no financieras nacionales,2.4.4.1.05,Transferencias corrientes a empresas públicas  no financieras para el pago de energía eléctrica
2,GASTOS,2.5,TRANSFERENCIAS DE CAPITAL,2.5.4,TRANSFERENCIAS DE CAPITAL A SOCIEDADES PÚBLICAS NO FINANCIERAS,2.5.4.1,Transferencias de capital a empresas públicas no financieras nacionales,2.5.4.1.02,Otras transferencias de capital a empresas públicas no financieras nacionales
2,GASTOS,2.4,TRANSFERENCIAS CORRIENTES,2.4.2,TRANSFERENCIAS CORRIENTES AL  GOBIERNO GENERAL NACIONAL,2.4.2.3,Transferencias corrientes a instituciones públicas de la seguridad social,2.4.2.3.04,Transferencias corrientes a instituciones públicas para el seguro familiar de salud de los pensionados
2,GASTOS,2.2,CONTRATACIÓN DE SERVICIOS,2.2.6,SEGUROS,2.2.6.4,Seguros de la producción agrícola,2.2.6.4.01,Seguros de la producción agrícola
2,GASTOS,2.4,TRANSFERENCIAS CORRIENTES,2.4.1,TRANSFERENCIAS CORRIENTES AL SECTOR PRIVADO,2.4.1.2,Ayudas y donaciones a personas,2.4.1.2.06,Ayudas y donaciones a productores
2,GASTOS,2.4,TRANSFERENCIAS CORRIENTES,2.4.6,SUBVENCIONES,2.4.6.1,Subvenciones a empresas del sector privado,2.4.6.1.01,Subvenciones a empresas del sector privado
